"mean","max","min","ninety_pct","sd","mean_route","min_route","max_route","ninety_pct_route","sd_route","zone"
1326.0096036715,7497.791016,0.348439664,1937.573767,800.4428436904,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1314.70475664678,15151.03906,8.436494827,1844.3699465,926.25521470735,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1338.34869247728,15151.03906,2.367318869,1861.2379277,1016.29528415938,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1281.58284018176,6420.476563,8.436494827,1824.8764403,670.274913738292,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1255.43581530282,7238.616699,2.021804094,1777.6718872,654.197414009002,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1284.56790504607,15151.03906,20.77679062,1843.9635135,863.091413847601,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1302.26001981372,14927.85645,2.021804094,1922.5943113,953.088148078971,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1299.45139470757,14927.85645,2.021804094,1914.0458254,958.477950262163,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1295.29949065327,7497.791016,8.436494827,1813.7534791,778.719177992336,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1331.92382267063,6983.091797,27.1700573,1889.3166017,696.809896371129,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1360.41040547192,15151.03906,8.436494827,1930.6943971,993.480629146394,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1222.15030597709,6170.133301,2.021804094,1741.7841919,623.859858668169,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1296.86832075192,6977.071777,2.367318869,1844.6192508,719.174167082541,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1317.21028328119,6983.091797,0.884073853,1909.5878786,789.289151225922,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1312.60511184791,6983.091797,2.367318869,2002.1768311,731.001281370229,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1329.66841277168,15151.03906,8.436494827,1917.6524044,939.68384462328,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1286.45834271756,7307.309082,79.58545685,1768.7800662,741.198114671234,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1346.72812184419,7497.791016,2.021804094,2002.1768311,855.389412135292,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1312.64042521962,6399.286621,8.436494827,1956.5342404,732.057691393799,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1300.68534301644,7238.616699,0.348439664,1966.0400149,747.138171037044,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1247.89525875984,5467.458496,20.77679062,1820.330542,552.931587889776,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1343.49591941329,7197.00293,149.0992737,1886.0486938,718.751267117163,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
