OID_,Value,SrcID_Feat,SrcID_Rast
154,839.468383789062500,0,0
155,1018.167175292968750,0,0
156,2191.385498046875000,0,0
157,2062.571289062500000,0,0
158,1173.795043945312500,0,0
159,1037.734252929687500,0,0
160,600.040466308593750,0,0
161,754.747863769531250,-2,0
162,1258.719726562500000,0,0
163,1649.841064453125000,0,0
164,1733.063354492187500,0,0
165,2094.963134765625000,0,0
166,2515.361328125000000,0,0
167,1683.768798828125000,0,0
168,1228.963256835937500,0,0
169,1116.176147460937500,0,0
170,838.080139160156250,0,0
171,796.952209472656250,0,0
172,876.512817382812500,0,0
173,855.034118652343750,0,0
174,847.263244628906250,0,0
175,847.929870605468750,0,0
176,833.558776855468750,0,0
177,656.136779785156250,0,0
178,622.036682128906250,0,0
179,1370.434570312500000,0,0
180,1636.371826171875000,0,0
181,2238.808349609375000,0,0
182,1461.245727539062500,0,0
183,1220.852294921875000,0,0
184,730.840637207031250,0,0
185,796.538452148437500,-2,0
186,1027.559814453125000,0,0
187,1593.036987304687500,0,0
188,1912.931884765625000,0,0
189,2557.288818359375000,0,0
190,1864.541381835937500,0,0
191,1421.884887695312500,0,0
192,1265.720336914062500,0,0
193,855.548645019531250,0,0
194,829.734436035156250,0,0
195,909.037536621093750,0,0
196,894.426757812500000,0,0
197,859.920349121093750,0,0
198,854.426940917968750,0,0
199,842.555603027343750,0,0
200,712.409484863281250,0,0
201,552.962707519531250,0,0
202,663.766052246093750,0,0
203,1116.876464843750000,0,0
204,1260.673950195312500,0,0
205,2136.472900390625000,0,0
206,1877.822387695312500,0,0
207,1352.055175781250000,0,0
208,1013.071533203125000,0,0
209,770.413208007812500,0,0
210,814.556457519531250,-2,0
211,1011.950988769531250,0,0
212,1584.459350585937500,0,0
213,1887.992553710937500,0,0
214,1939.199951171875000,0,0
215,1987.140991210937500,0,0
216,2140.771728515625000,0,0
217,1681.431152343750000,0,0
218,1453.975952148437500,0,0
219,971.115539550781250,0,0
220,875.167663574218750,0,0
221,938.497192382812500,0,0
222,910.685241699218750,0,0
223,868.867370605468750,0,0
224,768.741577148437500,0,0
225,872.893249511718750,0,0
226,756.237731933593750,0,0
227,683.121704101562500,0,0
228,587.266540527343750,0,0
229,693.487121582031250,0,0
230,1616.924072265625000,0,0
231,1835.434936523437500,0,0
232,1993.835693359375000,0,0
233,1527.455200195312500,0,0
234,984.921203613281250,0,0
235,909.871459960937500,0,0
236,1805.747192382812500,0,0
237,1496.445800781250000,0,0
238,1840.467651367187500,0,0
239,1907.400512695312500,0,0
240,1667.032470703125000,0,0
241,1829.040039062500000,0,0
242,2308.618896484375000,0,0
243,1619.263305664062500,0,0
244,1196.407714843750000,0,0
245,912.052795410156250,0,0
246,984.266967773437500,0,0
247,879.447753906250000,0,0
248,813.952819824218750,0,0
249,790.853454589843750,0,0
250,878.300659179687500,0,0
251,905.388916015625000,0,0
252,676.659057617187500,0,0
253,612.671386718750000,0,0
254,683.526916503906250,0,0
255,624.451171875000000,0,0
256,597.843261718750000,0,0
257,1745.859252929687500,0,0
258,1804.772216796875000,0,0
259,1795.906005859375000,0,0
260,1892.871215820312500,0,0
261,1526.397094726562500,0,0
262,981.796386718750000,0,0
263,1595.967163085937500,0,0
264,1775.750366210937500,0,0
265,1761.489868164062500,0,0
266,1799.476074218750000,0,0
267,1601.408081054687500,0,0
268,1607.566162109375000,0,0
269,1731.739135742187500,0,0
270,2185.539550781250000,0,0
271,2653.053955078125000,0,0
272,1273.417602539062500,0,0
273,1013.248107910156250,0,0
274,923.004028320312500,0,0
275,833.319030761718750,0,0
276,768.426635742187500,0,0
277,777.178100585937500,0,0
278,820.893005371093750,0,0
279,952.443420410156250,0,0
280,819.541137695312500,0,0
281,661.431579589843750,0,0
282,570.108398437500000,0,0
283,594.861145019531250,0,0
284,619.304321289062500,0,0
285,611.855773925781250,0,0
286,1892.605224609375000,0,0
287,1334.141967773437500,0,0
288,1608.973510742187500,0,0
289,1412.565551757812500,0,0
290,1365.002441406250000,0,0
291,1905.708007812500000,0,0
292,1655.981445312500000,0,0
293,1824.899658203125000,0,0
294,1869.100463867187500,0,0
295,1443.321166992187500,0,0
296,1360.165283203125000,0,0
297,1694.722656250000000,0,0
298,2909.698486328125000,0,0
299,3014.297851562500000,0,0
300,1323.942749023437500,0,0
301,1065.663452148437500,0,0
302,771.444824218750000,0,0
303,605.164367675781250,0,0
304,859.438476562500000,0,0
305,517.050720214843750,0,0
306,942.777587890625000,0,0
307,1082.491455078125000,0,0
308,882.498229980468750,0,0
309,598.031005859375000,0,0
310,435.823425292968750,0,0
311,608.906066894531250,0,0
312,631.943298339843750,0,0
313,632.372497558593750,0,0
314,610.552062988281250,0,0
315,516.971862792968750,0,0
316,1865.975219726562500,0,0
317,1920.010986328125000,0,0
318,1421.848632812500000,0,0
319,1575.395385742187500,0,0
320,1472.345092773437500,0,0
321,1963.821899414062500,0,0
322,2028.833129882812500,0,0
323,1839.999267578125000,0,0
324,1478.064086914062500,0,0
325,1214.442504882812500,0,0
326,1184.608886718750000,0,0
327,2155.963867187500000,0,0
328,6308.625488281250000,0,0
329,1500.589355468750000,0,0
330,815.032592773437500,0,0
331,658.772155761718750,0,0
332,684.803161621093750,0,0
333,719.324645996093750,0,0
334,780.275085449218750,0,0
335,1007.039001464843750,0,0
336,964.781799316406250,0,0
337,720.753540039062500,0,0
338,674.372070312500000,0,0
339,477.458709716796875,0,0
340,593.568176269531250,0,0
341,631.612976074218750,0,0
342,614.250488281250000,0,0
343,558.481933593750000,0,0
344,551.683654785156250,0,0
345,538.885925292968750,0,0
346,1453.973022460937500,0,0
347,1702.323852539062500,0,0
348,1536.910400390625000,0,0
349,714.128845214843750,0,0
350,1552.601074218750000,0,0
351,1491.622436523437500,0,0
352,1355.831176757812500,0,0
353,1089.578247070312500,0,0
354,2732.625976562500000,0,0
355,2316.116210937500000,0,0
356,1200.583496093750000,0,0
357,963.913635253906250,0,0
358,794.302917480468750,0,0
359,941.695861816406250,0,0
360,5214.666015625000000,0,0
361,3762.376220703125000,0,0
362,439.527648925781250,0,0
363,573.118774414062500,0,0
364,618.698730468750000,0,0
365,764.645874023437500,0,0
366,770.412658691406250,0,0
367,912.111083984375000,0,0
368,1050.561645507812500,0,0
369,960.580200195312500,0,0
370,644.963012695312500,0,0
371,415.021636962890625,0,0
372,599.316101074218750,0,0
373,601.307312011718750,0,0
374,557.860046386718750,0,0
375,584.640441894531250,0,0
376,576.838806152343750,0,0
377,576.435180664062500,0,0
378,508.461059570312500,0,0
379,648.818542480468750,0,0
380,587.716003417968750,0,0
381,1343.188720703125000,0,0
382,1506.185791015625000,0,0
383,1463.121948242187500,0,0
384,1451.865356445312500,0,0
385,1010.801391601562500,0,0
386,1080.664062500000000,0,0
387,1446.223266601562500,0,0
388,1056.136352539062500,0,0
389,1126.623657226562500,0,0
390,2042.547851562500000,0,0
391,4184.287109375000000,0,0
392,3970.947509765625000,0,0
393,3475.727050781250000,0,0
394,647.498535156250000,0,0
395,495.392852783203125,0,0
396,3130.853271484375000,0,0
397,3997.608886718750000,0,0
398,3984.043945312500000,0,0
399,855.527954101562500,0,0
400,427.586853027343750,0,0
401,618.974060058593750,0,0
402,706.807678222656250,0,0
403,843.435791015625000,0,0
404,1123.691040039062500,0,0
405,962.243652343750000,0,0
406,865.070434570312500,0,0
407,625.357299804687500,0,0
408,458.756378173828125,0,0
409,575.529479980468750,0,0
410,528.303039550781250,0,0
411,609.614624023437500,0,0
412,583.602111816406250,0,0
413,569.230773925781250,0,0
414,525.902832031250000,0,0
415,575.729553222656250,0,0
416,564.729064941406250,0,0
417,722.617004394531250,0,0
418,895.370971679687500,0,0
419,749.921875000000000,0,0
420,1405.333007812500000,0,0
421,1054.572265625000000,0,0
422,1265.349243164062500,0,0
423,942.569946289062500,0,0
424,1674.907836914062500,0,0
425,898.105285644531250,0,0
426,2315.501953125000000,0,0
427,3464.322998046875000,0,0
428,4931.666015625000000,0,0
429,4354.282226562500000,0,0
430,2968.251953125000000,0,0
431,3231.154785156250000,0,0
432,1651.833007812500000,0,0
433,3599.669189453125000,0,0
434,2505.791992187500000,0,0
435,382.793548583984375,0,0
436,680.662597656250000,0,0
437,734.123718261718750,0,0
438,980.641418457031250,0,0
439,1056.615722656250000,0,0
440,1079.496582031250000,0,0
441,729.557617187500000,0,0
442,646.760253906250000,0,0
443,594.058166503906250,0,0
444,453.213317871093750,0,0
445,566.105957031250000,0,0
446,498.968841552734375,0,0
447,603.108398437500000,0,0
448,528.630187988281250,0,0
449,602.253601074218750,0,0
450,568.871337890625000,0,0
451,585.913940429687500,0,0
452,673.051025390625000,0,0
453,583.711914062500000,0,0
454,1112.002441406250000,0,0
455,1146.287963867187500,0,0
456,1161.180175781250000,0,0
457,901.278808593750000,0,0
458,919.409545898437500,0,0
459,1215.148681640625000,0,0
460,1339.899658203125000,0,0
461,2218.520019531250000,0,0
462,4071.458007812500000,0,0
463,4702.308593750000000,0,0
464,1882.845458984375000,0,0
465,1039.130004882812500,0,0
466,2078.833007812500000,0,0
467,4442.631347656250000,0,0
468,2651.813720703125000,0,0
469,759.768493652343750,0,0
470,888.238525390625000,0,0
471,1007.685607910156250,0,0
472,1085.117919921875000,0,0
473,1036.319824218750000,0,0
474,783.638305664062500,0,0
475,694.015991210937500,0,0
476,558.053344726562500,0,0
477,568.768798828125000,0,0
478,428.271545410156250,0,0
479,403.263366699218750,0,0
480,576.817321777343750,0,0
481,697.898315429687500,0,0
482,639.195739746093750,0,0
483,560.301757812500000,0,0
484,572.881591796875000,0,0
485,1145.880004882812500,0,0
486,901.141052246093750,0,0
487,1127.720336914062500,0,0
488,629.920104980468750,0,0
489,1192.732666015625000,0,0
490,1407.984008789062500,0,0
491,1121.800415039062500,0,0
492,1024.188598632812500,0,0
493,1226.124755859375000,0,0
494,1413.816772460937500,0,0
495,1767.779541015625000,0,0
496,1863.311035156250000,0,0
497,3196.156494140625000,0,0
498,2785.151855468750000,0,0
499,1261.390136718750000,0,0
500,1770.049438476562500,0,0
501,1773.682617187500000,0,0
502,4199.216796875000000,0,0
503,512.108825683593750,0,0
504,1167.801391601562500,0,0
505,1216.363647460937500,0,0
506,1217.698364257812500,0,0
507,1144.720581054687500,0,0
508,754.322387695312500,0,0
509,691.688232421875000,0,0
510,629.958251953125000,0,0
511,501.732482910156250,0,0
512,527.202209472656250,0,0
513,431.253082275390625,0,0
514,722.357421875000000,0,0
515,626.212402343750000,0,0
516,593.657958984375000,0,0
517,577.875244140625000,0,0
518,1097.353759765625000,0,0
519,1002.191955566406250,0,0
520,980.486999511718750,0,0
521,1039.666137695312500,0,0
522,1151.854980468750000,0,0
523,1489.835327148437500,0,0
524,1544.993774414062500,0,0
525,1441.916259765625000,0,0
526,1363.071655273437500,0,0
527,1297.380004882812500,0,0
528,1385.241333007812500,0,0
529,1577.384155273437500,0,0
530,1374.669799804687500,0,0
531,1524.720825195312500,0,0
532,3245.150146484375000,0,0
533,2199.533935546875000,0,0
534,1536.936523437500000,0,0
535,2517.374267578125000,0,0
536,1781.531738281250000,0,0
537,1694.756958007812500,0,0
538,1956.843627929687500,0,0
539,744.243225097656250,0,0
540,1577.317260742187500,0,0
541,1054.869995117187500,0,0
542,1000.366455078125000,0,0
543,947.369934082031250,0,0
544,575.096801757812500,0,0
545,629.571777343750000,0,0
546,598.521118164062500,0,0
547,591.842651367187500,0,0
548,620.102355957031250,0,0
549,727.232421875000000,0,0
550,574.367004394531250,0,0
551,594.558593750000000,0,0
552,614.962219238281250,0,0
553,960.092773437500000,0,0
554,920.193664550781250,0,0
555,980.775939941406250,0,0
556,974.325439453125000,0,0
557,1090.401855468750000,0,0
558,1119.770507812500000,0,0
559,1110.825195312500000,0,0
560,688.492126464843750,0,0
561,1230.441528320312500,0,0
562,1190.083862304687500,-2,0
563,1444.093872070312500,0,0
564,1496.858398437500000,0,0
565,1370.537231445312500,0,0
566,1537.131958007812500,0,0
567,1426.161376953125000,0,0
568,1270.164306640625000,0,0
569,1605.298095703125000,0,0
570,2445.829345703125000,0,0
571,2541.494873046875000,0,0
572,2205.006103515625000,0,0
573,2872.138427734375000,0,0
574,1598.811401367187500,0,0
575,1108.911499023437500,0,0
576,1220.683471679687500,0,0
577,1500.647949218750000,0,0
578,1562.506225585937500,0,0
579,1112.547973632812500,0,0
580,680.277282714843750,0,0
581,1033.027709960937500,0,0
582,817.474792480468750,0,0
583,665.898193359375000,0,0
584,673.065856933593750,0,0
585,465.655090332031250,0,0
586,856.091491699218750,0,0
587,563.131713867187500,0,0
588,576.580932617187500,0,0
589,794.060791015625000,0,0
590,1013.431335449218750,0,0
591,1072.567260742187500,0,0
592,1192.393066406250000,0,0
593,836.514526367187500,0,0
594,1101.511352539062500,0,0
595,1157.761230468750000,0,0
596,912.407043457031250,0,0
597,1051.413574218750000,0,0
598,1215.785766601562500,-2,0
599,1236.723999023437500,0,0
600,1599.954589843750000,0,0
601,1704.153686523437500,0,0
602,1315.415893554687500,0,0
603,1564.930541992187500,0,0
604,1534.488281250000000,0,0
605,1545.142822265625000,0,0
606,2090.190185546875000,0,0
607,2019.847778320312500,0,0
608,3403.337158203125000,0,0
609,2817.722167968750000,0,0
610,1584.727783203125000,0,0
611,1389.465942382812500,0,0
612,1229.904418945312500,0,0
613,738.882202148437500,0,0
614,1221.372924804687500,0,0
615,1190.373779296875000,0,0
616,1080.526367187500000,0,0
617,914.502685546875000,0,0
618,898.892395019531250,0,0
619,805.279052734375000,0,0
620,672.654663085937500,0,0
621,581.303283691406250,0,0
622,893.482910156250000,0,0
623,610.394287109375000,0,0
624,801.534179687500000,0,0
625,657.249389648437500,0,0
626,949.868713378906250,0,0
627,966.599121093750000,0,0
628,1265.614013671875000,0,0
629,996.396789550781250,0,0
630,722.173645019531250,0,0
631,860.441894531250000,0,0
632,1291.072387695312500,0,0
633,994.359497070312500,0,0
634,965.299438476562500,0,0
635,1274.982543945312500,0,0
636,1152.736083984375000,0,0
637,1097.911376953125000,-2,0
638,1031.811035156250000,0,0
639,1646.724365234375000,0,0
640,1838.180175781250000,0,0
641,1783.335693359375000,0,0
642,1764.352050781250000,0,0
643,1756.910034179687500,0,0
644,1429.231689453125000,0,0
645,2206.137451171875000,0,0
646,2410.251953125000000,0,0
647,1685.947021484375000,0,0
648,1978.970581054687500,0,0
649,3168.858886718750000,0,0
650,1088.476074218750000,0,0
651,1660.753295898437500,0,0
652,1039.319458007812500,0,0
653,950.715759277343750,0,0
654,707.193420410156250,0,0
655,1105.208862304687500,0,0
656,863.283874511718750,0,0
657,866.369689941406250,0,0
658,955.484375000000000,0,0
659,545.266845703125000,0,0
660,612.094055175781250,0,0
661,886.260253906250000,0,0
662,791.192138671875000,0,0
663,854.343261718750000,0,0
664,987.394592285156250,0,0
665,1022.970397949218750,0,0
666,825.839782714843750,0,0
667,1336.265991210937500,0,0
668,703.523925781250000,0,0
669,751.845764160156250,0,0
670,777.808837890625000,0,0
671,945.804016113281250,0,0
672,1086.232788085937500,0,0
673,1434.405517578125000,0,0
674,1222.982421875000000,0,0
675,1055.489013671875000,-2,0
676,1179.511108398437500,0,0
677,1454.256103515625000,0,0
678,2101.306884765625000,0,0
679,2003.791381835937500,0,0
680,1780.841918945312500,0,0
681,1318.629150390625000,0,0
682,1496.605712890625000,0,0
683,2441.821044921875000,0,0
684,1678.882568359375000,0,0
685,1195.963134765625000,0,0
686,1802.922851562500000,0,0
687,2014.963012695312500,0,0
688,3083.780273437500000,0,0
689,2315.947265625000000,0,0
690,1119.922241210937500,0,0
691,797.698669433593750,0,0
692,913.991088867187500,0,0
693,898.464477539062500,0,0
694,760.150146484375000,0,0
695,759.596740722656250,0,0
696,929.052124023437500,0,0
697,714.076538085937500,0,0
698,790.306152343750000,0,0
699,822.203735351562500,0,0
700,786.785522460937500,0,0
701,859.048950195312500,0,0
702,751.892456054687500,0,0
703,959.848266601562500,0,0
704,1066.395141601562500,0,0
705,828.159057617187500,0,0
706,960.344360351562500,0,0
707,1098.919799804687500,0,0
708,705.482604980468750,0,0
709,919.627624511718750,0,0
710,1201.034301757812500,0,0
711,1309.121704101562500,0,0
712,902.762695312500000,0,0
713,1237.897216796875000,0,0
714,1434.881225585937500,0,0
715,1249.104980468750000,0,0
716,1230.204101562500000,-2,0
717,1271.101074218750000,0,0
718,1637.206054687500000,0,0
719,1896.219726562500000,0,0
720,2309.314453125000000,0,0
721,1130.760009765625000,0,0
722,985.012390136718750,0,0
723,2273.461669921875000,0,0
724,1802.032226562500000,0,0
725,1517.128784179687500,0,0
726,1534.135131835937500,0,0
727,858.698913574218750,0,0
728,1701.375000000000000,0,0
729,2181.640625000000000,0,0
730,2843.946533203125000,0,0
731,1812.743774414062500,0,0
732,913.171569824218750,0,0
733,896.522338867187500,0,0
734,891.479675292968750,0,0
735,658.401184082031250,0,0
736,688.780029296875000,0,0
737,831.478332519531250,0,0
738,689.746704101562500,0,0
739,880.194641113281250,0,0
740,802.950683593750000,0,0
741,701.916687011718750,0,0
742,779.375061035156250,0,0
743,865.986755371093750,0,0
744,1000.365661621093750,0,0
745,1137.251220703125000,0,0
746,829.099426269531250,0,0
747,784.622802734375000,0,0
748,954.909606933593750,0,0
749,817.445312500000000,0,0
750,987.916320800781250,0,0
751,1202.595214843750000,0,0
752,1356.000732421875000,0,0
753,1265.796630859375000,0,0
754,1290.982666015625000,0,0
755,1345.977905273437500,0,0
756,1473.988159179687500,-2,0
757,1317.322021484375000,0,0
758,1682.022460937500000,0,0
759,1990.988769531250000,0,0
760,1727.455200195312500,0,0
761,1077.539550781250000,0,0
762,1243.500366210937500,0,0
763,1779.835571289062500,0,0
764,1887.838500976562500,0,0
765,1068.821655273437500,0,0
766,1549.103149414062500,0,0
767,1603.167968750000000,0,0
768,1919.197021484375000,0,0
769,1974.911132812500000,0,0
770,2222.973144531250000,0,0
771,1263.572143554687500,0,0
772,902.290466308593750,0,0
773,870.387939453125000,0,0
774,711.391418457031250,0,0
775,747.621093750000000,0,0
776,694.740966796875000,0,0
777,696.190429687500000,0,0
778,916.740844726562500,0,0
779,852.925720214843750,0,0
780,666.922302246093750,0,0
781,813.051269531250000,0,0
782,1047.238647460937500,0,0
783,836.456115722656250,0,0
784,1093.124145507812500,0,0
785,736.997680664062500,0,0
786,889.580749511718750,0,0
787,692.251708984375000,0,0
788,1056.656982421875000,0,0
789,1053.614624023437500,0,0
790,1482.753906250000000,0,0
791,1349.078125000000000,0,0
792,1421.040161132812500,0,0
793,1356.310180664062500,0,0
794,1507.622558593750000,-2,0
795,1344.795898437500000,0,0
796,1593.192138671875000,0,0
797,1748.775268554687500,0,0
798,1585.348754882812500,0,0
799,1226.751831054687500,0,0
800,1265.749023437500000,0,0
801,1777.071533203125000,0,0
802,1391.351684570312500,0,0
803,1743.129760742187500,0,0
804,1789.486328125000000,0,0
805,1415.858398437500000,0,0
806,2391.281738281250000,0,0
807,1739.938110351562500,0,0
808,1472.788085937500000,0,0
809,879.033081054687500,0,0
810,857.851013183593750,0,0
811,822.966857910156250,0,0
812,745.599975585937500,0,0
813,630.363159179687500,0,0
814,648.243774414062500,0,0
815,936.890808105468750,0,0
816,921.552490234375000,0,0
817,749.594116210937500,0,0
818,1007.687194824218750,0,0
819,776.179931640625000,0,0
820,1019.205810546875000,0,0
821,1102.269165039062500,0,0
822,823.319641113281250,0,0
823,749.205078125000000,0,0
824,662.979675292968750,0,0
825,788.240966796875000,0,0
826,617.267578125000000,0,0
827,1476.471679687500000,0,0
828,775.269775390625000,0,0
829,1594.045898437500000,0,0
830,1734.748535156250000,0,0
831,1557.631591796875000,0,0
832,795.207641601562500,-2,0
833,1557.122680664062500,0,0
834,1585.961425781250000,0,0
835,1693.833007812500000,0,0
836,1575.307739257812500,0,0
837,1311.782104492187500,0,0
838,1286.437622070312500,0,0
839,1384.949584960937500,0,0
840,1883.494628906250000,0,0
841,1919.742309570312500,0,0
842,1718.173583984375000,0,0
843,1923.390747070312500,0,0
844,1824.323486328125000,0,0
845,1543.157226562500000,0,0
846,902.090454101562500,0,0
847,812.698852539062500,0,0
848,876.313903808593750,0,0
849,769.834167480468750,0,0
850,654.340454101562500,0,0
851,806.375854492187500,0,0
852,948.565063476562500,0,0
853,720.999755859375000,0,0
854,753.753234863281250,0,0
855,916.930541992187500,0,0
856,967.531738281250000,0,0
857,1061.259521484375000,0,0
858,720.191650390625000,0,0
859,620.239379882812500,0,0
860,680.123046875000000,0,0
861,1111.910034179687500,0,0
862,913.600402832031250,0,0
863,1562.872680664062500,0,0
864,1741.502685546875000,0,0
865,1370.654663085937500,0,0
866,1148.300170898437500,-2,0
867,1379.444335937500000,0,0
868,1798.779663085937500,0,0
869,1541.012817382812500,0,0
870,1431.598510742187500,0,0
871,1426.697265625000000,0,0
872,1847.850219726562500,0,0
873,1831.908813476562500,0,0
874,1859.855957031250000,0,0
875,2375.249023437500000,0,0
876,1987.665649414062500,0,0
877,1573.244873046875000,0,0
878,2013.457641601562500,0,0
879,1630.398681640625000,0,0
880,1534.867553710937500,0,0
881,730.407836914062500,0,0
882,836.375427246093750,0,0
883,893.556945800781250,0,0
884,993.035827636718750,0,0
885,751.862182617187500,0,0
886,754.860290527343750,0,0
887,800.946899414062500,0,0
888,764.141723632812500,0,0
889,886.989807128906250,0,0
890,672.287841796875000,0,0
891,891.395874023437500,0,0
892,760.649963378906250,0,0
893,1123.285034179687500,0,0
894,978.630554199218750,0,0
895,778.228027343750000,0,0
896,674.957092285156250,0,0
897,631.038024902343750,0,0
898,835.213623046875000,0,0
899,982.866149902343750,0,0
900,1606.728271484375000,0,0
901,1440.604492187500000,0,0
902,1282.668579101562500,0,0
903,1466.781616210937500,-2,0
904,1559.211059570312500,0,0
905,1555.807861328125000,0,0
906,1448.236694335937500,0,0
907,1581.659179687500000,0,0
908,1459.234619140625000,0,0
909,1032.413452148437500,0,0
910,1521.464111328125000,0,0
911,1901.578979492187500,0,0
912,3196.979248046875000,0,0
913,2303.783447265625000,0,0
914,2166.768798828125000,0,0
915,1554.393188476562500,0,0
916,1472.300292968750000,0,0
917,1681.261230468750000,0,0
918,1196.550781250000000,0,0
919,1023.912353515625000,0,0
920,746.693969726562500,0,0
921,885.625244140625000,0,0
922,982.259460449218750,0,0
923,1071.775390625000000,0,0
924,764.803710937500000,0,0
925,735.444335937500000,0,0
926,1039.507568359375000,0,0
927,838.420837402343750,0,0
928,782.200256347656250,0,0
929,848.290954589843750,0,0
930,788.725036621093750,0,0
931,1597.412475585937500,0,0
932,1453.178955078125000,0,0
933,802.465209960937500,0,0
934,1603.421752929687500,-2,0
935,1635.254516601562500,0,0
936,1120.051391601562500,0,0
937,1119.504516601562500,0,0
938,4823.629394531250000,0,0
939,2344.186279296875000,0,0
940,2248.817626953125000,0,0
941,2268.081542968750000,0,0
942,807.012512207031250,0,0
943,1290.733642578125000,0,0
944,1309.995727539062500,0,0
945,1563.250976562500000,0,0
946,1155.082275390625000,0,0
947,637.670654296875000,0,0
948,938.523132324218750,0,0
949,930.144348144531250,0,0
950,1053.486816406250000,0,0
951,1088.329467773437500,0,0
952,623.470947265625000,0,0
953,972.360595703125000,0,0
954,856.239807128906250,0,0
955,1205.022460937500000,0,0
956,761.336853027343750,0,0
